tweet,type
England vs India is on Sky Sports Cricket. Coverage presented by Ian Ward. Co-commentator is Eoin Morgan.  For more details see  https://t.co/oCJC2j2QJm #England #India #SkySportsCricket,0
"@ashwinkkrish @SocialMediaBJP1 @BJP4India @narendramodi @RahulGandhi Congratulations, you proved as #BJP Member.",1
@firstpost @boxervijender @narendramodi @boxervijender is admitting that he is a poor judge of character &amp; its immensely possible that he might start bitching about @RahulGandhi next. All it will take for him to change his fickle opinion is the divine revelation that comes attached to a #LokSabhaElections2019 ticket😂,1
Still awake lol Finished talking to a really good Brawl player. We talking in SmashSpace.ning.com  Join the website if you like SSBB!,0
 Aww I feel bad for the lil ****. He look like he know what`s coming,0
@neel23456 @RahulGandhi @HHShkMohd @narendramodi I don't know.... What is happing with me some days that any person lie... So name of #NarendraModi is come on my 👅....😴😴,1
@Karthik_Pantham @RahulGandhi @narendramodi @BJP4India @kishanreddybjp @bandisanjay_bjp @BJP4Telangana @SumiranKV Indian Democracy in threat Because He celebrates his holiday in Kashmir &amp; He has done Bharat Jodi yatra.. 1 st Just he Came to know What india is.. Another 10 years Required to learn About Politics of India Democracy,1
@ReallySwara @bhupenderc19 @Lilly The daughters of this nation will not be silenced; the world watches your indifference to your own people sitting on the road at your door and say “shame shame...” #FarmersProtest #DishaRavi   #NodeepKaur  #ModiGovt4AmbaniAdani,1
"@INCIndia @PremChandraMis2 @RahulGandhi @abpnewstv Don't underestimates @RahulGandhi , a man who become a vocal politician now ... You should care about yourself #BJP",1
is it normal for a masseusse to fully massage your buttocks? I swear she was a quarter inch from a medical exam..,0
 I`ve had to do laundry for the last two days,0
They Chose The Nails  #farmersprotest   @mirsuhail #farmersuicides instagram.com/p/CK6CrZBD8G8/…,1
 discover a whole new beautiful you,0
"@sachin_inc @RahulGandhi @INCIndia SCIENTISTS reveal #RahulSniperMystery 
here is THE FIRST PICTURE OF A #BlackHole IN INDIA

#LaserDeathThreat #Laser #CongressMuktBharat #AICC #PUBG #chhotabheem  #DynastyMuktBharat #RahulGandhi",1
" Happy mother`s day! Hope you have a great one with Harlow, your mom and those you love  You`re such an awesome mommy! ^^",0
"Are You lost your mind Mr @RahulGandhi ? 
At-least you save your  oldest Party`s Ideology of your GandPaa, GrandMaa, Father and Mother. 
People of India never forget What you said today ? And will teach you a lesson in #LokSabhaElections2019 . How can you face Martyrs Family ?",1
 GILF = grandmother.,0
" Okay, cool. Hope you had better dreams than you had last week.",0
"@INCIndia @RahulGandhi She must be exceptionally brilliant lady. She learned about taxation from #Pappu who doesn't know it himself. 
If she tries, she can learn #ArtificialIntelligence from a bird. 
The most #RahulGandhi can teach her is #BillGates owned #apple which is not fruit.",1
"RT maqbool_sm: Every part of the country should be allowed to express itself. The BJP-RSS combination wants to impose one idea and crush other ideas. Their heavy-handedness is seen whenever there are protests: RahulGandhi 

#RahulDemocracyDialogue 
#LokSabhaElections2019",1
A spell to remember for Yuzvendra Chahal😍  #YuzvendraChahal #ENGvIND #ENGvsIND #England #India #ODI #Cricket #Sportsbettingmarkets  https://t.co/xj8uYbeVgX,0
@akshaykumar what’s happening in Delhi is not a game... what about those fighting for the country in #farmersprotest? Acting karde karde reel aur real da farak bhul Gaye? twitter.com/akshaykumar/st…,1
"@ssrajamouli #IndiaElections2019  #LokSabhaElections2019 #VoteForIndia Dear India, don't press NOTA. Democracy does not mean select best one but least worst among given choices. Most of NOTA preachers are those who can't support @RahulGandhi in open &amp; persuade others not to vote @narendramodi",1
 I miss my neice  can`t wait to see her bad n grown ****! Lol,0
"@MVenkaiahNaidu
@BJPLive
@INCIndia
@AIADMKITWINGOFL
@arivalayam
@AmitShah
@RahulGandhi
@MamataOfficial
@OfficeOfOPS
@EPSTamilNadu
@ncbn
@Naveen_Odisha
@PawarSpeaks
@PTI_News
PLEASE SELECT CANDIDATES WHO HAS VISION FOR THE CONSTITUENCY/STATE/NATION
#JAIHIND
#LokSabhaElections2019",1
"Because of caste in Hinduism and its politics, conservativism has taboo in Hindu society. RSS/BJP is only interested in political power not social issues. Ideally AHindu ideology should have a significant faction in Indian politics.",1
"@RahulGandhi I didn't have confidence on you because of the media that constantly gave us the wrong image of you.

My thoughts changed.
Now I don't believe media that insults you for I know who you are. 
After observing your #Hardwork &amp; #dedication towards democracy.

#RahulGandhi is #hope",1
@sagarikaghose @narendramodi What about your ChamchaGiri???  #LokSabhaElections2019 #ApnaModiAayega,1
"You all try,I haven't been 2 Tamil Nadu, PM Modi there today,Rahul Gandhi there many times,many state leaders,without my single word,whole Tamil Nadu to vote in my name to stop SCAM-FRAUD,CHINA-PAK games of BJP-Congress! Theni #tamilnewyear #KaappaanTeaser #LokSabhaElections2019",1
Happy mother`s day ,0
Regé-Jean Page doesn't mind if he's recast on 'Bridgerton'   https://t.co/FIX4Z06Wp7 #Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden,1
They came for J&amp;K and we were silent... The people of the state have been living like this for almost two years now...They came for #CAA_NRC_Protests and no one spoke for them... And now #Modi #Shah has come for #FarmersProtest and no one is left to speak for you. twitter.com/asidhu_/status…,1
This scenario reminded of famous dialogue from scam92 that is “Agar jiska kaam kharab naa kar sako to uska naam kharab karo” and that’s what is happening in #Indian politics right now . #adani  #ManishSisodia #ElectionResult  #AAPExposed  #andhbhakt #HeraPheri3,1
" Will you ever come to SF Bay Area to preform, i feel left out",0
"@smritiirani @RahulGandhi PS: Misogynistic Learn the language first ,stop embarrassing us(Indian's)every now &amp; then. Ask sm1 to type for u  &amp; even if your heart is full of hatred towards a man,don't ever drag his mother into your petty politics for political brownies like ur saheb.  #BharatJodoYatra",1
Do something good for nation @RahulGandhi atleast show ur credibility as a leader with work not by just waving loans and promises of distributing money loads (other way of corruption to get votes) yeh tax ka paisa tumhre papa chd ke gae the ya dadi?#RahulGandhi #narendramodi,1
The parking meter computed 25 plus 25 is 40. I got jipped! And the 10 free minute button didn`t work.,0
#India's #GnosticGospel: Kabir's Ocean of Love (Anurag Sagar) - #SpiritualAwakening Radio Podcast @ Apple Podcasts:   https://t.co/QmlYIXwYNz  @ Spotify:   https://t.co/wXvSsVSBPo  @ The Spiritual Awakening Podcast Website:   https://t.co/6UD0fpAwOU  ABOUT:  https://t.co/8o1WVZBffH  https://t.co/3afJPF7zo4,0
"Just watched piyush goyal ji interview with rahul kanwal in india today conclave, it seem minister completely thrashed him this time, ultimate beizzati of RK. 
#indiatodayconclave2019 #LokSabhaElections2019 #WednesdayWisdom #wednesdaythoughts",1
"@Noor_Marriii No way bro...R Pant is a waste fellow in t20s but he is still there only because of politics...all things happening in Indian cricket is favouritism and politics....they already listed some players they want to play for india,talented players like #SanjuSamson won't get chances.",1
"I miss ya, Boyfriend!  When am I gonna see ya again? Br!Tt!!!",0
"An Indian migrant who has nothing to do with Indian politics. Wake up, Indians!",1
"I`m in a pub garden,  its boiling,  hannah no likey,",0
" Si, no bueno  I guess I just don`t entertain him :/",0
family comes. probably won`t be on this weekend,0
sore from ultimate... trying to figure out how to pay for school next semester...,0
@OfficialIndiaAI @jibuelias @AIAsiaPacific @abhish18 @debjani_ghosh_ @sangeetagupta29 @GoI_MeitY @_DigitalIndia @nasscom @NeGD_GoI Thanks for sharing and for all the great work happening in #India!,0
"@RahulGandhi Rahulji....
"" Beti Bachao Beti Padhai""  is an pure Awareness Creating Campaign for the betterment of the future women empowerment &amp; the Nation.

I believe the spending should be at least 86% on publicity for creating effective awareness of the campaign.
#PMModi 
#NarendraModi",1
Nobody can force farmers to end protest until they win #FarmersProtest  #5MonthsOfFarmersProtest,1
Greater🛤️ #Nalgonda 🚉Railway🚂🚃Station. My #Video Nalgonda is next future smart🏙️🏙️city. #PapakantiVlog #IndianRailways Nalgonda is Near #secunderabad. #Hyderabad #shortvideos #nalgonda #India  https://t.co/AEItk0a7U2,0
"#VoteForIndia &amp; remember that at all seats where #BJP / #NDA is contesting, the candidate is one &amp; only @narendramodi ji. We need to vote for #ModiOnceMore &amp; ensure his victory in #LokSabhaElections2019 #ModiAgainSaysIndia #ModiHiAayega #Elections2019 #NaMoForNewIndia #NaMoAgain",1
"@sardesairajdeep @RahulGandhi @narendramodi GM,
Heard about:
1. Constituency wise manifesto 
2. Cashless political party.
New thought process in politics is happening  through #UPP by @nimmaupendra.
14 candidates list is released.
Please cover them too. 
#UttamaPrajakeeyaParty
#Prajaakeeya
#LokSabhaElections2019",1
#currentaffairs #news #NewsUpdates #MorningUpdate #India  https://t.co/R8I55zAQHY,0
 that`s a good attitude,0
"Give an applause to @smritiirani for making @RahulGandhi to run in search of safe seat to contest with fear of losing in Amethi. Smrithi Irani didn't leave Amethi even after losing elections last time . Wayanad deserves better.
#Wayanad #RahulGandhi #smritiirani",1
I dont know where to get my hair cut!,0
Shame on you modi and godi media this is sikh India’s military officer and fake Indian media saying they are terrorists #FarmersProtest #farmersprotestdelhi #savefarmers #ISTANDWITHFARMER @Republic_Bharat @republic @ZeeNews @ZeeNewsEnglish @PMOIndia @BBCWorld @cnni https://t.co/GanIaD6EAM,1
 Mmmmmm I love curry. Don`t have an Oregan though.,0
Please continue your fight of survival- whole country have your back #FarmersSupportTraders #FarmersProtest twitter.com/GurnamsinghBku…,1
"@sachinsingh1010 @PMOIndia @narendramodi #LokSabhaElections2019 #PMInVaranasi #KashiBoleNaMoNaMo 
How will @RahulGandhi @ArvindKejriwal @yadavakhilesh @yadavtejashwi @Mayawati @ncbn @hd_kumaraswamy @mamataofficial match this?",1
trying to figure it out,0
"Just finished her tennis match... Lost tho  6-3, 1-6, 4-6",0
"""NYAY"" ( न्यूनतम आय योजना) Congress launches yet another biggest scheme for the people of India 
more than 25 crores ppl will b beneficiery of this scheme .
#RahulGandhi #RahulGandhiForPM #RahulForBehtarBharat @INCIndia @RahulGandhi @INCMaharashtra @MallikarjunINC @sonaldatta",1
"@Dr_Uditraj @INCIndia @RahulGandhi @News18India @aajtak @ndtv @ndtvvideos @IndiaToday @rashtrapatibhvn @INCDelhi First @Dr_Uditraj try to scare @BJP4India by accounting the dalits vote of not only his constituency but of whole India , so #Bjp would give him ticket once again
And now when he finally out of the race , he show his true face and spitting poison against @BJP4India",1
"Dear @sudhirchaudhary ji, today’s #DNA on “Garibi Ka Glamour” &amp; “Garibi Vs Neta, Abhineta, Painter” was fabulous and delivered a perfect message to 130 cr Indians. I wish your message is conveyed to &amp; understood by @RahulGandhi and #INC  too. Truly very well researched DNA!!",1
 me too. I hate my computer so much..,0
"We've designed this 2BHK apartment with modern and neo-classical style of interiors. The color palette was kept mostly neutral with a mix of brown, white and beige to ensure the apartment exuded warmth.    #home #homedecor #homedesign #homeinterior #interiordesign #India #work  https://t.co/WfWKP5FQLF",0
"Sooo, I spent most of my day sitting at home in front of the computer in my pajamas...I love these days.",0
"Indira born 19th Nov 1917,became PM @ 49 in 1966. 
@RahulGandhi born 19th June 1970,will become PM @ 49 in 2019.
#LokSabhaElections2019",1
England vs India was on BBC Radio 5 Sports Extra. With commentary from Aatif Nawaz.  For more details see  https://t.co/oCJC2iLfkM #England #India #BBCRadioSportsExtra,0
"#ModiOnceMore #LokSabhaElections2019 

Mr @RahulGandhi , Modiji has these two very admirable traits... See, firstly he desists from debating with people on bail. Secondly he is a chowkidar for you also and he can't quit his duty and waste time idly on TV.",1
i suggest bjp4delhi bjp bjp4india must work for development of delhi they must work with and work for common man bjp is wasting their time otherwise yeh public hai sab dekhti hai aur jo ho raha hai woh bhi dikh raha hai 2024 elections ahead,1
@RahulGandhi Rahul uncle who takes u seriosly you tell me that 1st ? #RahulGandhi #Congress,1
I stand with the farmers #FarmersProtest #किसान_आंदोलन_जारी_रहेगा #मोदी_खेतीकानून_वापिस_लो twitter.com/NavJammu/statu…,1
